name	course	minutes	n_steps	ingredients	n_ingredients	calories	total_fat	sugar	sodium	protein	saturated_fat	carbohydrates	num_reviews	mean_rating	has_egg_subs	has_dairy_subs	has_margarine	has_meat_subs	has_yeast	has_mushroom	has_grain	has_corn	has_rice	has_gluten	has_noodle	has_pungent	has_nut	has_coconut	has_chocolate	has_coffee	has_seed	has_avocado	has_oil	has_olive	has_smoke	has_paste	has_peppercorn	has_curry	has_misc_spice	has_warm_spice	has_legume	has_pod	has_tofu	has_tuber	has_sweet_tuber	has_tapioca	has_potato	has_bulb	has_sprout	has_artichoke	has_herb	has_green	has_cabbage	has_lettuce	has_seaweed	has_tomato	has_eggplant	has_sweet_pepper	has_hot_pepper	has_squash	has_melon	has_cucumber	has_plantain	has_pome_fruit	has_stone_fruit	has_tropical_fruit	has_berry	has_sweet_fruit	has_citrus	has_vinegar	has_alcohol	has_complex_sugar	is_red	is_orange	is_yellow	is_green_light	is_green_dark	is_purple
runny black beans	2	7	8	['black beans', 'oil', 'onion', 'ground cumin', 'water', 'salt', 'fresh cilantro']	7	134.7	5	1	0	13	2	6	4	4.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
russian fried potatoes	2	99	15	['red potatoes', 'salt', 'onion', 'garlic cloves']	4	388.2	1	32	76	21	1	29	4	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
russian radish tomato mint salad	5	5	5	['radish', 'tomatoes', 'mint leaves', 'scallions', 'olive oil', 'lemon juice', 'salt', 'pepper']	8	96.8	14	8	0	1	6	1	3	4.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
rustic country loaf	6	185	18	['bread flour', 'whole wheat flour', 'active dry yeast', 'sea salt', 'sugar', 'water']	6	1805.5	11	6	122	117	6	125	22	4.59	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sa cha tofu with broccoli and cauliflower	1	10	8	['barbecue sauce', 'soy sauce', 'chinese rice wine', 'sugar', 'salt', 'broccoli floret', 'cauliflower floret', 'garlic', 'water', 'firm tofu']	10	96.2	6	12	24	19	4	2	4	4.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
saffron potato tagine	1	40	7	['potatoes', 'olive oil', 'onions', 'garlic cloves', 'ground cumin', 'ground coriander', 'turmeric', 'saffron strand', 'raisins', 'vegetable stock', 'flat leaf parsley', 'coriander']	12	277.4	5	56	0	11	2	19	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
saffron rice with curried apricot dressing	2	99	15	['water', 'yellow onion', 'garlic cloves', 'ground cumin', 'fennel seeds', 'salt and pepper', 'basmati rice', 'warm water', 'vegetable stock', 'sweet potatoes', 'tart apple', 'scallions', 'pine nuts', 'apricot preserves', 'rice vinegar', 'curry powder', 'ground cardamom', 'cayenne pepper', 'oil', 'salt', 'mint leaves']	21	413.1	17	49	1	12	8	24	3	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0
saffron scallion couscous	2	20	13	['couscous', 'olive oil', 'vegetable stock', 'saffron thread', 'kosher salt & freshly ground black pepper', 'scallions']	6	231	10	2	0	12	4	11	3	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
salad with radish and green onions	5	15	8	['salad greens', 'red radish', 'green onion', 'cider vinegar', 'apple juice', 'country-style dijon mustard', 'salt', 'pepper', 'walnut oil', 'sugar']	10	167.8	20	12	33	10	5	3	9	4.78	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0
salada de cebola brazilian onion salad	5	130	8	['onions', 'sugar', 'red wine vinegar', 'olive oil', 'salt', 'pepper']	6	114.8	10	37	0	1	4	4	5	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
salata arabieh	5	15	3	['tomatoes', 'lebanese cucumber', 'onions', 'garlic cloves', 'red capsicum', 'green capsicum', 'mint', 'parsley', 'juice of lemon', 'olive oil', 'salt', 'fresh ground black pepper']	12	141.3	14	28	0	5	6	4	7	4.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0
salatat khiyar algerian cucumber salad	5	15	2	['cucumber', 'green capsicum', 'green olives', 'fresh mint leaves', 'fresh coriander leaves', 'paprika', 'extra virgin olive oil', 'white wine vinegar', 'salt & freshly ground black pepper']	9	301.6	47	13	14	3	21	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
salsa 93	3	150	3	['hot peppers', 'tomatoes', 'sweet green peppers', 'red peppers', 'garlic', 'coriander', 'dried cilantro', 'cider', 'tomato paste', 'sugar', 'paprika', 'dry oregano', 'salt', 'pepper']	14	105.6	1	61	15	8	0	7	7	3.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0
salsa de chiles de arbol red hot	7	22	13	['garlic clove', 'dried arbol chile', 'water', 'kosher salt', 'vinegar']	5	12.5	0	0	72	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
salsa de cilantro pebre		20	2	['onion', 'fresh cilantro', 'tomatoes', 'hot sauce', 'vegetable oil', 'white vinegar', 'fresh lime juice', 'garlic cloves', 'salt', 'pepper']	10	123.7	14	21	10	3	6	3	18	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
salsa de las sirenas		30	2	['strawberry', 'jalapeno', 'red onions', 'mango', 'juice of lime', 'cumin', 'cilantro', 'avocado', 'roma tomato', 'cucumber', 'salt and pepper']	11	263	23	81	0	6	11	11	6	4.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1
salsa fresca salsa mexicana pico de gallo	3	20	2	['plum tomatoes', 'white onion', 'jalapenos', 'fresh cilantro', 'yellow sweet pepper', 'lime juice', 'salt']	7	37.2	0	20	0	3	0	2	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0
salsa from costa rica		35	5	['green tomatoes', 'tomatoes', 'vidalia onions', 'fresh cilantro', 'lemon juice', 'balsamic vinegar']	6	102.5	1	56	1	7	0	7	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0
salsa mexicana fresh tomato and chiles	7	10	3	['tomatoes', 'jalapenos', 'white onions', 'garlic cloves', 'cilantro', 'salt', 'lime juice']	7	39.6	0	18	24	3	0	2	31	4.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
salsa patricia	2	50	5	['garlic cloves', 'red onion', 'jalapeno peppers', 'fresh cilantro', 'dried oregano', 'lime juice', 'salt', 'fresh ground black pepper', 'beefsteak tomatoes']	9	30.1	0	13	12	2	0	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1
salsa authentic	7	10	2	['plum tomatoes', 'garlic', 'red onion', 'fresh cilantro', 'fresh lemon juice', 'salt and pepper']	6	23.4	0	11	0	2	0	1	4	4.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
sambal oelek	7	5	3	['red chilies', 'rice wine vinegar', 'vegan sugar', 'salt']	4	62	0	41	97	4	0	4	8	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
santa fe salsa	7	10	6	['black beans', 'corn', 'garlic cloves', 'red onion', 'tomatoes', 'fresh cilantro', 'olive oil', 'red wine vinegar', 'salt and pepper']	9	211.1	2	25	0	22	1	13	10	4.7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1
santa fe sweet potato soup	4	535	19	['red bell peppers', 'dried new mexico chiles', 'boiling water', 'oil', 'onions', 'garlic', 'serrano peppers', 'salt', 'dried oregano leaves', 'sweet potatoes', 'vegetable broth', 'frozen corn kernels', 'lime zest', 'lime juice', 'fresh cilantro']	15	179.6	4	28	18	8	2	12	3	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0
saucy asian bok choy	5	15	6	['ground ginger', 'fresh ginger', 'tamari', 'no-added-salt tomato paste', 'vegetable oil', 'garlic clove', 'vegetable broth', 'bok choy']	8	61.9	2	12	91	13	1	2	5	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
sauerkraut with caraway	7	20	1	['sauerkraut', 'beer', 'caraway seeds']	3	16	0	2	10	0	0	0	8	4.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
sauted broccoli with garlic and pine nuts	2	20	16	['pine nuts', 'garlic cloves', 'broccoli', 'extra virgin olive oil', 'salt and pepper']	5	167.9	17	14	2	13	6	4	12	4.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sauted green apples and leeks	2	16	10	['leeks', 'margarine', 'granny smith apples', 'salt and pepper']	4	102	3	53	1	1	2	7	11	4.55	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sauted green beans with mushrooms	2	20	7	['olive oil', 'garlic cloves', 'cremini mushrooms', 'dried oregano', 'salt', 'black pepper', 'vegetable broth', 'white wine', 'green beans']	9	84.2	5	11	97	4	2	2	3	4.67	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
saute spinach with garlic	2	20	12	['olive oil', 'garlic', 'fresh spinach', 'salt & freshly ground black pepper', 'cooking spray']	5	116.4	11	3	7	13	5	3	5	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sauteed baby tomatoes with arugula	2	10	8	['grape tomatoes', 'extra virgin olive oil', 'garlic clove', 'kosher salt', 'arugula', 'fresh ground black pepper', 'balsamic vinegar']	7	82.8	11	1	5	2	4	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0
sauteed bok choy with mushrooms	1	23	11	['bok choy', 'vegetable oil', 'green onions', 'fresh mushrooms', 'garlic cloves', 'crushed red pepper flakes', 'salt', 'fresh ground black pepper', 'coconut milk']	9	122.1	15	13	24	8	15	2	7	2.71	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sauteed chickpeas garbanzos	10	17	4	['olive oil', 'garbanzo beans', 'onion', 'cumin', 'chili powder', 'salt', 'diced tomato']	7	363.5	19	13	43	22	8	17	3	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
sauteed green beans and red onion	2	30	5	['water', 'olive oil', 'coarse salt', 'ground pepper', 'green beans', 'red onion', 'balsamic vinegar']	7	108.5	10	21	24	4	5	3	32	4.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
sauteed summer squash cook s illustrated	2	20	11	['olive oil', 'onion', 'zucchini', 'garlic cloves', 'fresh parsley']	5	124.4	16	17	0	4	7	2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
sauteed wild mushrooms with spinach	2	18	5	['olive oil', 'shallot', 'garlic cloves', 'wild mushrooms', 'dry sherry', 'reduced sodium soy sauce', 'fresh spinach']	7	94.1	4	9	13	14	2	3	3	4.33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
save the pits guacamole avocado dip	3	15	9	['avocados', 'green chili', 'green onion', 'lemon juice', 'salt']	5	789.7	108	20	17	20	51	15	8	4.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0
savory garbanzo beans over couscous	1	65	5	['chickpeas', 'tomatoes', 'green pepper', 'onion', 'zucchini', 'garlic', 'olive oil', 'basil', 'salt', 'couscous']	10	83.7	7	22	0	4	3	3	3	4.67	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
savory kidney beans	2	35	10	['kidney beans', 'oil', 'cumin seeds', 'onion', 'fresh ginger', 'dried thyme', 'tomatoes', 'tomato paste', 'salt', 'pepper', 'fresh cilantro', 'green onion', 'fresh green chile']	13	353.8	23	43	33	25	11	14	6	3.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
savory mushroom barley soup	4	60	9	['water', 'pearl barley', 'onions', 'celery', 'olive oil', 'fresh mushrooms', 'vegetable broth', 'carrots', 'tomato paste', 'salt and pepper', 'fresh parsley']	11	154.4	3	31	8	12	1	10	4	4.25	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
savory organic golden beets with greens	2	38	8	['garlic clove', 'water', 'beet', 'salt', 'limes']	5	3.6	0	0	12	0	0	0	8	4.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
savory roasted baby carrots	3	35	4	['baby carrots', 'olive oil', 'coriander', 'paprika', 'garlic powder', 'salt']	6	70.6	5	21	15	1	2	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
savory stuffed bell peppers		75	17	['boiling water', 'bell peppers', 'olive oil', 'red onion', 'garlic cloves', 'gimmie lean sausage flavor', 'rice', 'dried thyme', 'fresh basil leaves', 'white wine', 'tomato sauce', 'italian stewed tomatoes', 'bay leaf']	13	258.7	2	32	24	11	1	17	4	4.75	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1
savory sweet potato wedges	2	15	9	['sweet potatoes', 'water', 'oil', 'fresh parsley', 'fresh tarragon', 'fresh rosemary', 'lemon juice', 'cumin', 'salt and pepper']	9	94.3	0	16	2	4	0	7	5	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
savory sweet potatoes	2	35	9	['sweet potatoes', 'olive oil', 'garlic', 'chili powder', 'salt', 'oregano', 'cumin']	7	211.3	10	28	16	5	5	11	10	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
savory tofu and vegetables over tomato couscous	1	45	12	['marinated artichoke hearts', 'extra firm tofu', 'ground cumin', 'black pepper', 'olive oil', 'carrots', 'leeks', 'diced tomatoes', 'whole wheat couscous', 'garlic cloves', 'salt']	11	228.2	17	33	3	23	9	8	3	4.67	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
savory tofu sauce	7	4	2	['firm tofu', 'vegetable stock', 'canola oil', 'tamari', 'nutritional yeast flakes', 'fresh basil', 'lemon juice', 'dijon mustard', 'garlic']	9	433.8	57	9	101	36	16	4	7	5	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
savoy cabbage potato soup	4	50	12	['savoy cabbage', 'potatoes', 'red onions', 'white onions', 'garlic cloves', 'vegetable broth', 'oil', 'nutmeg']	8	319.7	11	24	0	13	4	19	4	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
scallion pancakes with ginger dipping sauce	3	70	15	['all-purpose flour', 'boiling water', 'scallion', 'sesame oil', 'salt and pepper', 'canola oil', 'soy sauce', 'rice wine vinegar', 'fresh ginger', 'red pepper flakes', 'sugar']	11	521.1	48	8	42	17	13	17	4	4.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
scentilentil journey	1	40	10	['olive oil', 'garlic cloves', 'sliced mushrooms', 'carrots', 'vegetable broth', 'long-grain white rice', 'dried red lentils', 'gingerroot', 'ground coriander', 'ground cumin', 'ground turmeric', 'salt', 'black pepper', 'baby spinach', 'green onion']	15	339.1	6	15	12	31	2	20	7	4.86	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
scrambled eggless eggs	8	30	6	['onion', 'garlic cloves', 'olive oil', 'firm tofu', 'turmeric', 'cumin', 'braggs liquid aminos']	7	20.7	0	4	0	1	0	1	4	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seasoned baked potato chunks	2	50	9	['baby potatoes', 'salt', 'dried basil', 'mexican chili powder', 'brown rice flour', 'olives']	6	101.2	0	5	13	4	0	7	19	4.89	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seasoned bread crumbs	7	15	4	['stale bread', 'dried parsley', 'dried basil', 'dried oregano', 'salt and pepper']	5	83.6	1	5	8	4	1	5	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seasoned brown wild rice	2	65	10	['flat-leaf italian parsley', 'vegetarian chicken flavored broth mix', 'dried parsley flakes', 'onion flakes', 'garlic powder', 'onion powder', 'ground turmeric', 'ground cumin', 'ground ginger', 'white pepper', 'sea salt', 'water', 'brown rice', 'wild rice', 'soy margarine']	15	250.4	6	4	14	11	3	15	3	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seasoned grilled asparagus	3	7	9	['asparagus', 'olive oil', "lawry's seasoned salt"]	3	93	10	7	0	7	5	2	18	4.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
seasoned grilled fries	2	35	10	['idaho potatoes', 'canola oil', 'dried ancho chile powder', 'kosher salt', 'ground cumin']	5	259.1	21	5	38	7	5	10	6	4.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seasoned mashed lentils	3	45	7	['dried lentils', 'olive oil', 'salt', 'fresh ground black pepper', 'onion powder', 'garlic powder']	6	191.6	4	4	12	24	1	9	13	4.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
