name	id	n_ingredients	serving_size_g	n_servings	calories	calories_per_g	total_fat_pdv	total_fat_g	total_fat_pct	sugar_pdv	sugar_g	sugar_pct	sodium_pdv	sodium_g	sodium_pct	protein_pdv	protein_g	protein_pct	saturated_fat_pdv	saturated_fat_g	saturated_fat_pct	carbohydrates_pdv	carbohydrates_g	carbohydrates_pct	ingredients	num_reviews	mean_rating	contributor_id	course	is_main_dish	is_side_dish	is_salad	is_soup	is_appetizer	is_sauce_or_garnish	has_egg_subs	has_dairy_subs	has_margarine	has_meat_subs	has_yeast	has_mushroom	has_grain	has_corn	has_rice	has_noodle	has_pungent	has_nut	has_seed	has_avocado	has_oil	has_olive	has_paste	has_peppercorn	has_curry	has_misc_spice	has_warm_spice	has_legume	has_pod	has_tofu	has_tuber	has_sweet_tuber	has_potato	has_bulb	has_sprout	has_herb	has_green	has_cabbage	has_lettuce	has_tomato	has_eggplant	has_sweet_pepper	has_hot_pepper	has_squash	has_cucumber	has_pome_fruit	has_stone_fruit	has_tropical_fruit	has_berry	has_sweet_fruit	has_citrus	has_vinegar	has_alcohol	has_complex_sugar	is_red	is_orange	is_yellow	is_green_light	is_green_dark	is_purple
seasoned bread crumbs	134615	5	31	4	83.6	2.696774	1	0.65	0.0209677	5	2.5	0.080645	8	0.192	0.00619355	4	2	0.0645161	1	0.2	0.00645161	5	15	0.483871	['stale bread', 'dried parsley', 'dried basil', 'dried oregano', 'salt and pepper']	12	5	192581	sauce_garnish						y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seasoned brown wild rice	222404	15	213	4	250.4	1.175587	6	3.9	0.0183099	4	2	0.00939	14	0.336	0.00157746	11	5.5	0.0258216	3	0.6	0.00281690	15	45	0.211268	['flat-leaf italian parsley', 'vegetarian chicken flavored broth mix', 'dried parsley flakes', 'onion flakes', 'garlic powder', 'onion powder', 'ground turmeric', 'ground cumin', 'ground ginger', 'white pepper', 'sea salt', 'water', 'brown rice', 'wild rice', 'soy margarine']	3	5	462577	side		y					0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seasoned grilled asparagus	236734	3	118	3	93	0.788136	10	6.5	0.0550847	7	3.5	0.029661	0	0.000	0.00000000	7	3.5	0.0296610	5	1	0.00847458	2	6	0.050847	['asparagus', 'olive oil', "lawry's seasoned salt"]	18	4.56	481092	appetizer		y			y		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
seasoned grilled fries	233540	5	188	8	259.1	1.378191	21	13.65	0.0726064	5	2.5	0.013298	38	0.912	0.00485106	7	3.5	0.0186170	5	1	0.00531915	10	30	0.159574	['idaho potatoes', 'canola oil', 'dried ancho chile powder', 'kosher salt', 'ground cumin']	6	4.33	359936	side		y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seasoned mashed lentils	230988	6	52	2	191.6	3.684615	4	2.6	0.0500000	4	2	0.038462	12	0.288	0.00553846	24	12	0.2307692	1	0.2	0.00384615	9	27	0.519231	['dried lentils', 'olive oil', 'salt', 'fresh ground black pepper', 'onion powder', 'garlic powder']	13	4.54	460058	appetizer					y		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seasoned potatoes kamjanamul	136627	7	211	4	179.1	0.848815	3	1.95	0.0092417	15	7.5	0.035545	21	0.504	0.00238863	10	5	0.0236967	1	0.2	0.00094787	12	36	0.170616	['potatoes', 'soy sauce', 'sugar', 'garlic', 'sesame seeds', 'scallions', 'sesame oil']	18	4.33	157425	side		y					0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
seeded crackers alton brown	337493	8	51	10	186.4	3.654902	13	8.45	0.1656863	3	1.5	0.029412	16	0.384	0.00752941	10	5	0.0980392	5	1	0.01960784	7	21	0.411765	['whole wheat flour', 'all-purpose flour', 'sesame seeds', 'poppy seeds', 'table salt', 'baking powder', 'olive oil', 'water']	5	4.4	31807	appetizer					y		0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seitan and mushroom stroganoff vegan	238251	13	71	4	109	1.535211	9	5.85	0.0823944	7	3.5	0.049296	31	0.744	0.01047887	10	5	0.0704225	3	0.6	0.00845070	3	9	0.126761	['cornstarch', 'soy sauce', 'vegan chicken broth', 'garlic granules', 'tahini', 'canola oil', 'green onion', 'garlic cloves', 'sliced mushrooms', 'seitan', 'ground black pepper', 'egg-free pasta', 'vegan sour cream']	8	4.75	385678	main	y						0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
seitan bacon	498364	14	522	1	646.1	1.237739	38	24.7	0.0473180	161	80.5	0.154215	229	5.496	0.01052874	72	36	0.0689655	13	2.6	0.00498084	28	84	0.160920	['vital wheat gluten', 'soy flour', 'nutritional yeast', 'paprika', 'garlic powder', 'black pepper', 'warm water', 'soy sauce', 'maple syrup', 'tomato paste', 'liquid smoke', 'yeast', 'salt', 'canola oil']	4	2.5	37449	main	y						0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
seitan chorizo crumbles	450153	12	23	6	35.8	1.556522	4	2.6	0.1130435	5	2.5	0.108696	11	0.264	0.01147826	1	0.5	0.0217391	1	0.2	0.00869565	0	0	0.000000	['vital wheat gluten', 'nutritional yeast', 'fine sea salt', 'ground cumin', 'cayenne pepper', 'paprika', 'chili powder', 'dried onion flakes', 'water', 'apple cider vinegar', 'ketchup', 'canola oil']	13	4.77	41409	main	y						0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
seitan cutlets	396283	6	148	1	34	0.229730	3	1.95	0.0131757	1	0.5	0.003378	48	1.152	0.00778378	4	2	0.0135135	1	0.2	0.00135135	0	0	0.000000	['vegetable broth', 'soy sauce', 'vital wheat gluten', 'olive oil', 'garlic cloves', 'lemon zest']	4	5	226788	main	y						0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
seitan gyro meat	447454	14	74	4	66.5	0.898649	8	5.2	0.0702703	8	4	0.054054	20	0.480	0.00648649	2	1	0.0135135	3	0.6	0.00810811	1	3	0.040541	['salt', 'onion', 'garlic clove', 'rosemary', 'basil', 'oregano', 'black pepper', 'toasted sesame oil', 'tahini', 'soy sauce', 'ketchup', 'liquid smoke', 'water', 'vital wheat gluten']	7	3.43	992845	main	y						0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seitan log	275998	15	59	6	83.8	1.420339	8	5.2	0.0881356	5	2.5	0.042373	26	0.624	0.01057627	8	4	0.0677966	3	0.6	0.01016949	2	6	0.101695	['vital wheat gluten', 'nutritional yeast', 'salt', 'paprika', 'cinnamon', 'cumin', 'pepper', 'cayenne pepper', 'allspice', 'garlic powder', 'water', 'tomato paste', 'tamari', 'extra virgin olive oil', 'vegetarian worcestershire sauce']	17	4.35	237123	main	y						0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
seitan log ii	304163	13	29	6	83.5	2.879310	8	5.2	0.1793103	5	2.5	0.086207	26	0.624	0.02151724	8	4	0.1379310	3	0.6	0.02068966	2	6	0.206897	['vital wheat gluten', 'nutritional yeast', 'salt', 'paprika', 'cumin', 'onion powder', 'garlic powder', 'dried parsley', 'vegetable broth', 'tomato paste', 'tamari', 'extra virgin olive oil', 'vegetarian worcestershire sauce']	3	5	666947	main	y						0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
seitan shawarma vegan	238850	14	50	3	18.3	0.366000	0	0	0.0000000	4	2	0.04	0	0.000	0.00000000	0	0	0.0000000	0	0	0.00000000	1	3	0.060000	['seitan', 'marmite', 'boiling water', 'garlic cloves', 'onion', 'lemon juice', 'vinegar', 'dijon mustard', 'sumac', 'ground cumin', 'ground cloves', 'ground ginger', 'ground coriander', 'black pepper']	5	5	487825	main	y						0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
sekihan	49639	5	248	4	607.3	2.448790	3	1.95	0.0078629	0	0	0	0	0.000	0.00000000	29	14.5	0.0584677	1	0.2	0.00080645	43	129	0.520161	['adzuki beans', 'glutinous rice', 'water', 'sesame seeds', 'shiso']	7	3	33443	side		y					0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sesame ginger carrots	16396	6	89	3	56.2	0.631461	3	1.95	0.0219101	16	8	0.089888	2	0.048	0.00053933	2	1	0.0112360	1	0.2	0.00224719	2	6	0.067416	['sesame oil', 'carrots', 'fresh ginger', 'sesame seeds', 'garlic', 'salt']	8	4.75	4470	side		y					0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
sesame ginger sauce for asparagus	25255	9	204	1	1092.7	5.356373	168	109.2	0.5352941	4	2	0.009804	126	3.024	0.01482353	31	15.5	0.0759804	74	14.8	0.07254902	6	18	0.088235	['soy sauce', 'white wine vinegar', 'toasted sesame seeds', 'garlic', 'fresh ginger', 'chinese mustard', 'vegetable oil', 'sesame oil', 'asparagus']	4	5	30534	sauce_garnish						y	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
sesame asparagus	51518	4	124	4	59.2	0.477419	5	3.25	0.0262097	6	3	0.024194	0	0.000	0.00000000	6	3	0.0241935	2	0.4	0.00322581	1	3	0.024194	['asparagus', 'dark sesame oil', 'sesame seeds', 'salt']	7	4.71	42586	side		y					0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sesame bean sprouts	30463	8	55	4	96.1	1.747273	10	6.5	0.1181818	10	5	0.090909	22	0.528	0.00960000	8	4	0.0727273	4	0.8	0.01454545	2	6	0.109091	['bean sprouts', 'toasted sesame seeds', 'garlic', 'green onion', 'salt', 'crushed red pepper flakes', 'soy sauce', 'sesame oil']	9	3.11	41503	side		y					0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sesame bok choy	131841	8	235	4	75.6	0.321702	4	2.6	0.0110638	24	12	0.051064	21	0.504	0.00214468	8	4	0.0170213	1	0.2	0.00085106	3	9	0.038298	['bok choy', 'green onion', 'ground ginger', 'rice wine', 'light soy sauce', 'brown sugar', 'canola oil', 'sesame seeds']	50	4.48	199848	side		y					0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
sesame carrots	21203	5	92	4	157	1.706522	17	11.05	0.1201087	23	11.5	0.125	3	0.072	0.00078261	3	1.5	0.0163043	7	1.4	0.01521739	4	12	0.130435	['carrot', 'oil', 'sesame oil', 'sesame seeds', 'salt and pepper']	39	4.62	29196	side		y					0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
sesame crusted chickpea patties	416180	5	446	1	67.6	0.151570	5	3.25	0.0072870	1	0.5	0.001121	3	0.072	0.00016143	4	2	0.0044843	2	0.4	0.00089686	2	6	0.013453	['onion', 'chickpeas', 'ground cumin', 'ground coriander', 'sesame seeds']	3	3.33	573325	appetizer					y		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sesame garbanzo cucumber salad	222786	7	219	4	270.8	1.236530	20	13	0.0593607	14	7	0.031963	13	0.312	0.00142466	14	7	0.0319635	9	1.8	0.00821918	10	30	0.136986	['cucumbers', 'garbanzo beans', 'tahini', 'sesame oil', 'rice vinegar', 'green pepper', 'red onion']	6	4.17	400817	salad		y	y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1
sesame ginger couscous	22454	9	185	4	227.9	1.231892	7	4.55	0.0245946	7	3.5	0.018919	21	0.504	0.00272432	14	7	0.0378378	3	0.6	0.00324324	12	36	0.194595	['couscous', 'water', 'olive oil', 'onion', 'gingerroot', 'carrot', 'broccoli floret', 'sesame oil', 'soy sauce']	3	4.33	17608	main	y	y					0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
sesame noodles with napa cabbage	284507	10	198	4	442.3	2.233838	20	13	0.0656566	22	11	0.055556	75	1.800	0.00909091	25	12.5	0.0631313	11	2.2	0.01111111	20	60	0.303030	['natural-style peanut butter', 'sesame oil', 'light soy sauce', 'sherry wine', 'rice vinegar', 'sugar', 'red pepper flakes', 'udon noodles', 'napa cabbage', 'cilantro']	21	4.57	336058	side		y					0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
sesame rice	93148	6	103	6	153.7	1.492233	6	3.9	0.0378641	1	0.5	0.004854	4	0.096	0.00093204	7	3.5	0.0339806	3	0.6	0.00582524	8	24	0.233010	['brown rice', 'toasted sesame oil', 'water', 'scallion', 'toasted sesame seeds', 'soy sauce']	7	3.86	37449	side		y					0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sesame salad dressing	315272	6	437	1	748.4	1.712586	112	72.8	0.1665904	7	3.5	0.008009	101	2.424	0.00554691	20	10	0.0228833	50	10	0.02288330	6	18	0.041190	['extra virgin olive oil', 'shoyu', 'lemon juice', 'apple cider vinegar', 'garlic clove', 'tahini']	5	4.4	208389	sauce_garnish			y			y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
sesame seed sauce	23944	4	202	1	512.6	2.537624	55	35.75	0.1769802	56	28	0.138614	167	4.008	0.01984158	40	20	0.0990099	25	5	0.02475248	11	33	0.163366	['sesame seeds', 'sugar', 'vinegar', 'light soy sauce']	3	3.67	4470	sauce_garnish						y	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
sesame seitan vegan	100907	14	90	6	92.2	1.024444	5	3.25	0.0361111	20	10	0.111111	38	0.912	0.01013333	5	2.5	0.0277778	2	0.4	0.00444444	4	12	0.133333	['flour', 'tempura flour', 'ice water', 'seitan', 'oil', 'yellow squash', 'onion', 'ginger', 'carrot', 'teriyaki sauce', 'sesame oil', 'salt and pepper', 'toasted sesame seeds', 'cooked rice']	4	4.75	165129	main	y						0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
sesame tofu with spinach	225814	10	214	4	236	1.102804	28	18.2	0.0850467	4	2	0.009346	23	0.552	0.00257944	28	14	0.0654206	14	2.8	0.01308411	2	6	0.028037	['firm tofu', 'sesame seeds', 'dark sesame oil', 'soy sauce', 'hot pepper sauce', 'olive oil', 'garlic cloves', 'baby spinach', 'salt', 'pepper']	6	4.5	338539	main	y						0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sesame wonton wedges	356675	5	47	6	152.1	3.236170	5	3.25	0.0691489	0	0	0	17	0.408	0.00868085	10	5	0.1063830	2	0.4	0.00851064	8	24	0.510638	['sesame seeds', 'garlic powder', 'salt', 'paprika', 'wonton wrappers']	3	4.33	171790	appetizer					y		0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sesame maple roasted tofu	346589	12	240	4	199.6	0.831667	18	11.7	0.0487500	21	10.5	0.04375	13	0.312	0.00130000	22	11	0.0458333	9	1.8	0.00750000	5	15	0.062500	['extra firm tofu', 'red onion', 'canola oil', 'toasted sesame oil', 'salt', 'fresh ground pepper', 'tahini', 'reduced sodium soy sauce', 'pure maple syrup', 'cider vinegar', 'sugar snap peas', 'sesame seeds']	3	3.33	225426	main	y						0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1
sesame soy dressing for one	390266	4	23	1	20.8	0.904348	1	0.65	0.0282609	1	0.5	0.021739	41	0.984	0.04278261	3	1.5	0.0652174	0	0	0.00000000	0	0	0.000000	['rice vinegar', 'soy sauce', 'sesame oil', 'water']	3	4.33	502302	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
setas wild mushroom and garlic tapas	371616	7	335	2	291.2	0.869254	32	20.8	0.0620896	22	11	0.032836	0	0.000	0.00000000	16	8	0.0238806	14	2.8	0.00835821	3	9	0.026866	['garlic cloves', 'olive oil', 'wild mushroom', 'white wine', 'parsley', 'salt', 'pepper']	4	4.75	457690	appetizer		y			y		0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
shallot and avocado salad	74178	8	147	4	425.6	2.895238	67	43.55	0.2962585	3	1.5	0.010204	12	0.288	0.00195918	4	2	0.0136054	30	6	0.04081633	3	9	0.061224	['avocados', 'lemon juice', 'shallot', 'garlic', 'salt', 'dijon mustard', 'olive oil', 'fresh ground pepper']	3	4.33	19166	salad			y		y		0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
shanghai tofu and peanut salad	55994	15	244	4	478.6	1.961475	53	34.45	0.1411885	57	28.5	0.116803	44	1.056	0.00432787	44	22	0.0901639	24	4.8	0.01967213	9	27	0.110656	['medium firm tofu', 'salad oil', 'bean sprouts', 'cucumber', 'carrot', 'green onions', 'salted peanuts', 'coriander sprigs', 'green onion', 'white wine vinegar', 'sugar', 'soy sauce', 'sesame oil', 'salt', 'ground red pepper']	5	5	68460	salad			y				0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0
shannon s pumpkin lentil and herb curry	252402	10	344	2	461.7	1.342151	3	1.95	0.0056686	52	26	0.075581	3	0.072	0.00020930	44	22	0.0639535	2	0.4	0.00116279	31	93	0.270349	['onion', 'dried thyme', 'ground coriander', 'curry powder', 'pumpkin', 'potatoes', 'tomatoes', 'tomato paste', 'red lentil', 'frozen peas']	3	3.33	42362	main	y						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
shawrbat adas maa banadoura lentil and tomato soup	185492	13	273	8	98.6	0.361172	3	1.95	0.0071429	16	8	0.029304	30	0.720	0.00263736	7	3.5	0.0128205	1	0.2	0.00073260	5	15	0.054945	['lentils', 'water', 'olive oil', 'onions', 'garlic cloves', 'stewed tomatoes', 'salt', 'cumin', 'ground coriander', 'pepper', 'cayenne', 'white rice', 'lemon juice']	28	4.61	163112	soup				y			0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
shaye s bruschetta	82299	6	117	2	198.7	1.698291	31	20.15	0.1722222	9	4.5	0.038462	0	0.000	0.00000000	1	0.5	0.0042735	14	2.8	0.02393162	1	3	0.025641	['plum tomatoes', 'salt & pepper', 'basil leaves', 'olive oil', 'peasant bread', 'garlic']	3	5	106436	appetizer					y		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
shelly s roasted chickpeas garbanzos	66236	4	83	4	227.8	2.744578	17	11.05	0.1331325	0	0	0	14	0.336	0.00404819	11	5.5	0.0662651	7	1.4	0.01686747	8	24	0.289157	['olive oil', 'chickpeas', 'fresh garlic', 'salt and pepper']	16	3.44	60989	appetizer					y		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sherry marinated mushrooms	301627	8	134	4	213	1.589552	16	10.4	0.0776119	14	7	0.052239	0	0.000	0.00000000	10	5	0.0373134	7	1.4	0.01044776	3	9	0.067164	['dry sherry', 'extra virgin olive oil', 'sherry wine vinegar', 'garlic cloves', 'dried thyme', 'salt', 'pepper', 'mushrooms']	7	4.57	171790	appetizer		y			y		0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
sherry vinaigrette	451162	6	89	1	60.3	0.677528	10	6.5	0.0730337	0	0	0	0	0.000	0.00000000	0	0	0.0000000	4	0.8	0.00898876	0	0	0.000000	['garlic clove', 'salt', 'fresh ground black pepper', 'sherry wine vinegar', 'dijon mustard', 'extra virgin olive oil']	3	4	37449	salad			y				0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
shockingly good vegan cheese sauce	61563	7	106	6	54.8	0.516981	0	0	0.0000000	2	1	0.009434	32	0.768	0.00724528	7	3.5	0.0330189	0	0	0.00000000	3	9	0.084906	['water', 'carrot', 'white flour', 'nutritional yeast flakes', 'lemon juice', 'onion powder', 'salt']	16	4.06	83511	sauce_garnish						y	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
shoepeg corn and baby pea salad	151939	11	186	8	179.2	0.963441	11	7.15	0.0384409	43	21.5	0.115591	4	0.096	0.00051613	9	4.5	0.0241935	3	0.6	0.00322581	8	24	0.129032	['green pepper', 'celery', 'baby green peas', 'green onion', 'diced pimentos', 'white shoepeg corn', 'apple cider vinegar', 'sugar', 'canola oil', 'salt', 'dried dill']	3	5	137911	salad			y				0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
sicilian lentil pasta sauce	49597	10	271	8	146.7	0.541328	2	1.3	0.0047970	32	16	0.059041	19	0.456	0.00168266	18	9	0.0332103	1	0.2	0.00073801	8	24	0.088561	['olive oil', 'onion', 'mushrooms', 'zucchini', 'garlic', 'dry lentils', 'water', 'tomato sauce', 'tomato paste', 'sugar']	14	4.36	59064	sauce_garnish	y					y	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
sigumchi namul korean spinach salad kimchi	320175	8	158	4	142.4	0.901266	12	7.8	0.0493671	16	8	0.050633	35	0.840	0.00531646	12	6	0.0379747	6	1.2	0.00759494	4	12	0.075949	['fresh spinach', 'soy sauce', 'sesame oil', 'sesame seeds', 'garlic', 'sugar', 'vinegar', 'black pepper']	3	4.67	130513	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
